iter	ka(1)	ke(1)	F(1)	LnPrior	LnData	LnPosterior
644	0.0991806	0.0500716	0.752592	1.892301e+00	3.876134e+01	4.065364e+01
645	0.0991806	0.0500716	0.752592	1.892301e+00	3.876134e+01	4.065364e+01
646	0.0991806	0.0500716	0.752592	1.892301e+00	3.876134e+01	4.065364e+01
647	0.0991806	0.0500716	0.752922	1.892301e+00	3.876160e+01	4.065390e+01
648	0.0991806	0.0500716	0.752922	1.892301e+00	3.876160e+01	4.065390e+01
649	0.0991806	0.0500716	0.752922	1.892301e+00	3.876160e+01	4.065390e+01
650	0.0991806	0.0500716	0.752922	1.892301e+00	3.876160e+01	4.065390e+01
651	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
652	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
653	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
654	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
655	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
656	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
657	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
658	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
659	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
660	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
661	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
662	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
663	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
664	0.0991806	0.0500716	0.752812	1.892301e+00	3.876160e+01	4.065390e+01
665	0.098742	0.0500716	0.752812	1.896725e+00	3.876001e+01	4.065674e+01
666	0.098742	0.0500716	0.753294	1.896725e+00	3.876199e+01	4.065872e+01
667	0.098742	0.050095	0.753294	1.896257e+00	3.876761e+01	4.066387e+01
668	0.098742	0.0501357	0.753294	1.895444e+00	3.876969e+01	4.066514e+01
669	0.098742	0.0501357	0.753294	1.895444e+00	3.876969e+01	4.066514e+01
670	0.098742	0.0501357	0.753294	1.895444e+00	3.876969e+01	4.066514e+01
671	0.098742	0.0501357	0.753328	1.895444e+00	3.877003e+01	4.066547e+01
672	0.098742	0.0501263	0.753328	1.895633e+00	3.877038e+01	4.066601e+01
673	0.098742	0.0501263	0.753328	1.895633e+00	3.877038e+01	4.066601e+01
674	0.098742	0.0501263	0.753347	1.895633e+00	3.877053e+01	4.066616e+01
675	0.098742	0.0501263	0.753347	1.895633e+00	3.877053e+01	4.066616e+01
676	0.098742	0.0501263	0.754925	1.895633e+00	3.877481e+01	4.067045e+01
677	0.098742	0.0501263	0.754626	1.895633e+00	3.877535e+01	4.067098e+01
678	0.098742	0.0501531	0.755107	1.895097e+00	3.877725e+01	4.067235e+01
679	0.098742	0.0501531	0.754887	1.895097e+00	3.877732e+01	4.067241e+01
680	0.098742	0.0501531	0.754887	1.895097e+00	3.877732e+01	4.067241e+01
681	0.098742	0.0501531	0.754887	1.895097e+00	3.877732e+01	4.067241e+01
682	0.098742	0.0501531	0.754887	1.895097e+00	3.877732e+01	4.067241e+01
683	0.098742	0.0501531	0.754887	1.895097e+00	3.877732e+01	4.067241e+01
684	0.098579	0.0501531	0.754887	1.896745e+00	3.877865e+01	4.067540e+01
685	0.098579	0.0501531	0.754887	1.896745e+00	3.877865e+01	4.067540e+01
686	0.098579	0.0501623	0.755259	1.896563e+00	3.878011e+01	4.067667e+01
687	0.0985696	0.0501623	0.755259	1.896659e+00	3.878012e+01	4.067678e+01
688	0.0985696	0.0501623	0.755259	1.896659e+00	3.878012e+01	4.067678e+01
689	0.0985696	0.0501623	0.755259	1.896659e+00	3.878012e+01	4.067678e+01
690	0.0985696	0.0501623	0.755259	1.896659e+00	3.878012e+01	4.067678e+01
691	0.0985696	0.0501623	0.755259	1.896659e+00	3.878012e+01	4.067678e+01
692	0.0985696	0.0501623	0.755259	1.896659e+00	3.878012e+01	4.067678e+01
693	0.0985696	0.0501623	0.755357	1.896659e+00	3.878019e+01	4.067685e+01
694	0.0985696	0.0501623	0.755357	1.896659e+00	3.878019e+01	4.067685e+01
695	0.0985696	0.0501623	0.755357	1.896659e+00	3.878019e+01	4.067685e+01
696	0.0985696	0.0501834	0.756019	1.896237e+00	3.878129e+01	4.067752e+01
697	0.0984604	0.0501834	0.756019	1.897342e+00	3.878244e+01	4.067978e+01
698	0.0984604	0.0501834	0.75601	1.897342e+00	3.878245e+01	4.067979e+01
699	0.0984604	0.0501834	0.75601	1.897342e+00	3.878245e+01	4.067979e+01
700	0.0984604	0.0501881	0.75601	1.897248e+00	3.878289e+01	4.068013e+01
701	0.0984604	0.0501881	0.75601	1.897248e+00	3.878289e+01	4.068013e+01
702	0.0984604	0.0501881	0.75601	1.897248e+00	3.878289e+01	4.068013e+01
703	0.0984604	0.0501881	0.75601	1.897248e+00	3.878289e+01	4.068013e+01
704	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
705	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
706	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
707	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
708	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
709	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
710	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
711	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
712	0.0984445	0.0501881	0.75601	1.897409e+00	3.878290e+01	4.068031e+01
713	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
714	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
715	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
716	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
717	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
718	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
719	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
720	0.0984445	0.0502017	0.75626	1.897137e+00	3.878379e+01	4.068093e+01
721	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
722	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
723	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
724	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
725	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
726	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
727	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
728	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
729	0.098397	0.0502017	0.75626	1.897618e+00	3.878405e+01	4.068167e+01
730	0.098397	0.0502017	0.756291	1.897618e+00	3.878406e+01	4.068168e+01
731	0.098397	0.0502017	0.756291	1.897618e+00	3.878406e+01	4.068168e+01
732	0.098397	0.0502017	0.756291	1.897618e+00	3.878406e+01	4.068168e+01
733	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
734	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
735	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
736	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
737	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
738	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
739	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
740	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
741	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
742	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
743	0.0983204	0.0502017	0.756291	1.898395e+00	3.878360e+01	4.068199e+01
744	0.0983204	0.0502017	0.756562	1.898395e+00	3.878372e+01	4.068211e+01
745	0.0983204	0.0502017	0.756562	1.898395e+00	3.878372e+01	4.068211e+01
746	0.0983204	0.0502017	0.756562	1.898395e+00	3.878372e+01	4.068211e+01
747	0.0983204	0.0502017	0.756421	1.898395e+00	3.878372e+01	4.068211e+01
748	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
749	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
750	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
751	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
752	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
753	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
754	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
755	0.0983204	0.0502017	0.756509	1.898395e+00	3.878373e+01	4.068213e+01
756	0.0983204	0.0502249	0.756509	1.897932e+00	3.878517e+01	4.068310e+01
757	0.0983204	0.0502249	0.756509	1.897932e+00	3.878517e+01	4.068310e+01
758	0.0983204	0.0502249	0.757102	1.897932e+00	3.878541e+01	4.068335e+01
759	0.0983204	0.0502249	0.757102	1.897932e+00	3.878541e+01	4.068335e+01
760	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
761	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
762	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
763	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
764	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
765	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
766	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
767	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
768	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
769	0.0983204	0.0502249	0.757013	1.897932e+00	3.878553e+01	4.068346e+01
770	0.0983204	0.0502252	0.757013	1.897926e+00	3.878555e+01	4.068347e+01
771	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
772	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
773	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
774	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
775	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
776	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
777	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
778	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
779	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
780	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
781	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
782	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
783	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
784	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
785	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
786	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
787	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
788	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
789	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
790	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
791	0.0983204	0.0502291	0.757013	1.897849e+00	3.878569e+01	4.068354e+01
792	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
793	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
794	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
795	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
796	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
797	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
798	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
799	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
800	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
801	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
802	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
803	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
804	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
805	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
806	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
807	0.0983204	0.0502291	0.756987	1.897849e+00	3.878571e+01	4.068356e+01
808	0.0982114	0.0502291	0.756987	1.898955e+00	3.878563e+01	4.068458e+01
809	0.0982114	0.0502291	0.756987	1.898955e+00	3.878563e+01	4.068458e+01
810	0.0982114	0.0502291	0.757014	1.898955e+00	3.878565e+01	4.068461e+01
811	0.0982114	0.0502291	0.757014	1.898955e+00	3.878565e+01	4.068461e+01
812	0.0982114	0.0502291	0.757162	1.898955e+00	3.878569e+01	4.068464e+01
813	0.0982114	0.0502291	0.757162	1.898955e+00	3.878569e+01	4.068464e+01
814	0.0982114	0.0502291	0.757162	1.898955e+00	3.878569e+01	4.068464e+01
815	0.0982114	0.0502291	0.757162	1.898955e+00	3.878569e+01	4.068464e+01
816	0.0982114	0.0502291	0.757162	1.898955e+00	3.878569e+01	4.068464e+01
817	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
818	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
819	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
820	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
821	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
822	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
823	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
824	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
825	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
826	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
827	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
828	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
829	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
830	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
831	0.0982114	0.0502291	0.757128	1.898955e+00	3.878569e+01	4.068465e+01
832	0.0982114	0.0502309	0.757128	1.898918e+00	3.878586e+01	4.068478e+01
833	0.0982114	0.0502309	0.757128	1.898918e+00	3.878586e+01	4.068478e+01
834	0.0982114	0.0502309	0.757128	1.898918e+00	3.878586e+01	4.068478e+01
835	0.0982114	0.0502309	0.757128	1.898918e+00	3.878586e+01	4.068478e+01
836	0.0982114	0.0502309	0.757128	1.898918e+00	3.878586e+01	4.068478e+01
837	0.0982114	0.0502309	0.757128	1.898918e+00	3.878586e+01	4.068478e+01
838	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
839	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
840	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
841	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
842	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
843	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
844	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
845	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
846	0.0982114	0.0502309	0.757139	1.898918e+00	3.878586e+01	4.068478e+01
847	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
848	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
849	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
850	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
851	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
852	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
853	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
854	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
855	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
856	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
857	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
858	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
859	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
860	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
861	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
862	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
863	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
864	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
865	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
866	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
867	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
868	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
869	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
870	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
871	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
872	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
873	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
874	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
875	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
876	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
877	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
878	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
879	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
880	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
881	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
882	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
883	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
884	0.0982114	0.0502309	0.757141	1.898918e+00	3.878586e+01	4.068478e+01
885	0.0982114	0.0502435	0.757554	1.898668e+00	3.878653e+01	4.068520e+01
886	0.0982114	0.0502435	0.757554	1.898668e+00	3.878653e+01	4.068520e+01
887	0.0982114	0.0502435	0.757554	1.898668e+00	3.878653e+01	4.068520e+01
888	0.0982114	0.0502435	0.757554	1.898668e+00	3.878653e+01	4.068520e+01
889	0.0982114	0.0502435	0.757554	1.898668e+00	3.878653e+01	4.068520e+01
890	0.0982114	0.0502435	0.757554	1.898668e+00	3.878653e+01	4.068520e+01
891	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
892	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
893	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
894	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
895	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
896	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
897	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
898	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
899	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
900	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
901	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
902	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
903	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
904	0.0982114	0.0502435	0.757458	1.898668e+00	3.878663e+01	4.068530e+01
905	0.0982114	0.0502435	0.757392	1.898668e+00	3.878666e+01	4.068533e+01
906	0.0982114	0.0502508	0.757392	1.898523e+00	3.878682e+01	4.068534e+01
907	0.0982114	0.0502508	0.757392	1.898523e+00	3.878682e+01	4.068534e+01
908	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
909	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
910	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
911	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
912	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
913	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
914	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
915	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
916	0.0982114	0.0502508	0.757422	1.898523e+00	3.878683e+01	4.068536e+01
917	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
918	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
919	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
920	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
921	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
922	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
923	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
924	0.0982114	0.0502508	0.757455	1.898523e+00	3.878684e+01	4.068537e+01
925	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
926	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
927	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
928	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
929	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
930	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
931	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
932	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
933	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
934	0.098152	0.0502508	0.757455	1.899126e+00	3.878687e+01	4.068599e+01
935	0.098152	0.0502508	0.757467	1.899126e+00	3.878688e+01	4.068600e+01
936	0.098152	0.0502508	0.757467	1.899126e+00	3.878688e+01	4.068600e+01
937	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
938	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
939	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
940	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
941	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
942	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
943	0.098152	0.0502508	0.757583	1.899126e+00	3.878692e+01	4.068605e+01
944	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
945	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
946	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
947	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
948	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
949	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
950	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
951	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
952	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
953	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
954	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
955	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
956	0.098152	0.0502617	0.757583	1.898908e+00	3.878715e+01	4.068606e+01
957	0.098152	0.0502534	0.757583	1.899074e+00	3.878704e+01	4.068612e+01
958	0.098152	0.0502534	0.757585	1.899074e+00	3.878704e+01	4.068612e+01
959	0.098152	0.0502534	0.757585	1.899074e+00	3.878704e+01	4.068612e+01
960	0.098152	0.0502534	0.757585	1.899074e+00	3.878704e+01	4.068612e+01
961	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
962	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
963	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
964	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
965	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
966	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
967	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
968	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
969	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
